store_id,date,amount_cash,y_pred,buffer,recommended_cash
STR_021,2023-12-07,687532.61,741695.7593644616,223555.3450216574,965251.104386119
STR_021,2023-12-08,913739.6599999999,952765.9509318764,223555.3450216574,1176321.2959535338
STR_021,2023-12-09,839962.87,920378.7123852083,223555.3450216574,1143934.0574068658
STR_021,2023-12-10,687932.61,725486.0414678912,223555.3450216574,949041.3864895486
STR_021,2023-12-11,492323.98,578856.8540883384,223555.3450216574,802412.1991099959
STR_021,2023-12-12,737306.19,791752.0169905653,223555.3450216574,1015307.3620122228
STR_021,2023-12-13,575683.26,635244.6407952006,223555.3450216574,858799.985816858
STR_021,2023-12-14,695218.49,670240.4785165206,223555.3450216574,893795.823538178
STR_021,2023-12-15,1085941.97,1025532.156149433,223555.3450216574,1249087.5011710904
STR_021,2023-12-16,847068.8500000001,1025164.737997601,223555.3450216574,1248720.0830192585
STR_021,2023-12-17,912156.31,829401.5946100287,223555.3450216574,1052956.939631686
STR_021,2023-12-18,672672.69,604621.9675396979,223555.3450216574,828177.3125613553
STR_021,2023-12-19,747436.8,658271.9492112516,223555.3450216574,881827.294232909
STR_021,2023-12-20,642973.77,547784.4925632484,223555.3450216574,771339.8375849058
STR_021,2023-12-21,664850.61,662340.3151670843,223555.3450216574,885895.6601887417
STR_021,2023-12-22,775496.09,851012.5102825459,223555.3450216574,1074567.8553042035
STR_021,2023-12-23,1275426.35,966474.1312763263,223555.3450216574,1190029.4762979837
STR_021,2023-12-24,2014457.95,1069119.8000162418,223555.3450216574,1292675.1450378993
STR_021,2023-12-25,1286549.45,1049781.4281444447,223555.3450216574,1273336.7731661021
STR_021,2023-12-26,607953.8200000001,633695.3792167387,223555.3450216574,857250.7242383962
STR_021,2023-12-27,620009.23,627681.5698462733,223555.3450216574,851236.9148679307
STR_021,2023-12-28,572666.8,729104.758005915,223555.3450216574,952660.1030275724
STR_021,2023-12-29,977370.42,913021.273677115,223555.3450216574,1136576.6186987725
STR_021,2023-12-30,988809.55,1055558.595041125,223555.3450216574,1279113.9400627825
STR_021,2023-12-31,2342162.38,1381256.987547974,223555.3450216574,1604812.3325696315
STR_021,2024-01-01,119899.66,190702.08026311238,223555.3450216574,414257.4252847698
STR_021,2024-01-02,289680.0,334708.85288933426,223555.3450216574,558264.1979109917
STR_021,2024-01-03,324169.13,382449.1675414007,223555.3450216574,606004.5125630582
STR_021,2024-01-04,376044.63,496052.0188097967,223555.3450216574,719607.3638314542
STR_021,2024-01-05,414177.89,441147.12354803656,223555.3450216574,664702.468569694
STR_021,2024-01-06,559775.6599999999,658337.5652515496,223555.3450216574,881892.910273207
STR_021,2024-01-07,527102.66,572729.4746690355,223555.3450216574,796284.8196906929
STR_021,2024-01-08,359675.88,349154.23393613606,223555.3450216574,572709.5789577935
STR_021,2024-01-09,353763.39,358931.58508244273,223555.3450216574,582486.9301041001
STR_021,2024-01-10,408854.86,384006.41071387596,223555.3450216574,607561.7557355333
STR_021,2024-01-11,383306.67,360715.2663885844,223555.3450216574,584270.6114102418
STR_021,2024-01-12,491287.79000000004,496674.6876560161,223555.3450216574,720230.0326776735
STR_021,2024-01-13,587606.19,669144.0013198929,223555.3450216574,892699.3463415504
STR_021,2024-01-14,531659.95,493812.437445323,223555.3450216574,717367.7824669804
STR_021,2024-01-15,221525.58000000002,400279.1213757227,223555.3450216574,623834.4663973801
STR_021,2024-01-16,280526.48,337633.77587057144,223555.3450216574,561189.1208922288
STR_021,2024-01-17,306165.7,384295.6898496605,223555.3450216574,607851.0348713179
STR_021,2024-01-18,448529.06,399272.2876847613,223555.3450216574,622827.6327064186
STR_021,2024-01-19,534915.34,505567.8590193488,223555.3450216574,729123.2040410063
STR_021,2024-01-20,737645.31,690461.0431584896,223555.3450216574,914016.388180147
STR_021,2024-01-21,599225.88,622089.4705251994,223555.3450216574,845644.8155468568
STR_021,2024-01-22,371707.08,364813.5289363762,223555.3450216574,588368.8739580336
STR_021,2024-01-23,396114.3,367632.06855500554,223555.3450216574,591187.413576663
STR_021,2024-01-24,193657.99,373090.7476645827,223555.3450216574,596646.0926862401
STR_021,2024-01-25,370384.15,425768.2475814516,223555.3450216574,649323.5926031091
STR_021,2024-01-26,446306.70999999996,528809.1348265503,223555.3450216574,752364.4798482077
STR_021,2024-01-27,671332.22,709366.9578053199,223555.3450216574,932922.3028269773
STR_021,2024-01-28,549531.29,519498.47681323916,223555.3450216574,743053.8218348966
STR_021,2024-01-29,311133.08,301189.676093672,223555.3450216574,524745.0211153293
STR_021,2024-01-30,343329.45999999996,353872.67541376496,223555.3450216574,577428.0204354224
STR_021,2024-01-31,489709.92,420588.60479899653,223555.3450216574,644143.949820654
STR_021,2024-02-01,486805.31,411431.29529685515,223555.3450216574,634986.6403185126
STR_021,2024-02-02,577685.61,504464.6156012861,223555.3450216574,728019.9606229435
STR_021,2024-02-03,692279.0,726642.2165612973,223555.3450216574,950197.5615829547
STR_021,2024-02-04,591738.11,552372.3401039776,223555.3450216574,775927.685125635
STR_021,2024-02-05,223411.46000000002,209904.80287921272,223555.3450216574,433460.1479008701
STR_021,2024-02-06,412936.92000000004,367823.74405727955,223555.3450216574,591379.089078937
STR_021,2024-02-07,383476.31,400586.14503970376,223555.3450216574,624141.4900613611
STR_021,2024-02-08,393892.46,391205.0509368859,223555.3450216574,614760.3959585433
STR_021,2024-02-09,335563.93,501213.2126002207,223555.3450216574,724768.5576218781
STR_021,2024-02-10,662874.47,652239.2081879545,223555.3450216574,875794.5532096119
STR_021,2024-02-11,637183.05,553083.0954534825,223555.3450216574,776638.4404751399
STR_021,2024-02-12,333487.26,338463.9769625679,223555.3450216574,562019.3219842253
STR_021,2024-02-13,329728.91000000003,318011.91432356916,223555.3450216574,541567.2593452266
STR_021,2024-02-14,443686.64999999997,379119.6581919426,223555.3450216574,602675.0032136
STR_021,2024-02-15,534227.56,552588.7792152098,223555.3450216574,776144.1242368672
STR_021,2024-02-16,537698.97,485820.5215385792,223555.3450216574,709375.8665602366
STR_021,2024-02-17,696182.74,639922.0669575507,223555.3450216574,863477.4119792081
STR_021,2024-02-18,608419.38,609100.5985061637,223555.3450216574,832655.9435278211
STR_021,2024-02-19,422759.06,358667.6144580543,223555.3450216574,582222.9594797117
STR_021,2024-02-20,337282.18,361527.09094522137,223555.3450216574,585082.4359668788
STR_021,2024-02-21,346852.08999999997,365502.4956677639,223555.3450216574,589057.8406894214
STR_021,2024-02-22,315366.58,398177.4649044409,223555.3450216574,621732.8099260983
STR_021,2024-02-23,461037.43,576006.6713525362,223555.3450216574,799562.0163741936
STR_021,2024-02-24,660693.0,662867.7306766183,223555.3450216574,886423.0756982757
STR_021,2024-02-25,648001.42,552036.287110789,223555.3450216574,775591.6321324464
STR_021,2024-02-26,380506.68,368286.1859636146,223555.3450216574,591841.530985272
STR_021,2024-02-27,329560.2,365913.4783870252,223555.3450216574,589468.8234086826
STR_021,2024-02-28,393277.62,367274.745374834,223555.3450216574,590830.0903964913
STR_021,2024-02-29,556721.12,478385.8665686631,223555.3450216574,701941.2115903206
STR_022,2023-12-01,540096.73,519625.77302460524,117824.95914586185,637450.732170467
STR_022,2023-12-02,748209.26,800356.8528131052,117824.95914586185,918181.811958967
STR_022,2023-12-03,697825.73,697372.7286751305,117824.95914586185,815197.6878209924
STR_022,2023-12-04,419736.5,378028.0189553117,117824.95914586185,495852.97810117353
STR_022,2023-12-05,514600.8,451769.418117681,117824.95914586185,569594.3772635428
STR_022,2023-12-06,432833.85,439405.5049028311,117824.95914586185,557230.464048693
STR_022,2023-12-07,525312.56,467932.3999177812,117824.95914586185,585757.359063643
STR_022,2023-12-08,654167.9299999999,517474.0619788543,117824.95914586185,635299.0211247161
STR_022,2023-12-09,596337.02,724467.1639414123,117824.95914586185,842292.1230872741
STR_022,2023-12-10,613596.51,625791.440405045,117824.95914586185,743616.3995509068
STR_022,2023-12-11,385491.96,383937.83872924396,117824.95914586185,501762.7978751058
STR_022,2023-12-12,380085.62,475573.7035917275,117824.95914586185,593398.6627375893
STR_022,2023-12-13,414216.08,412878.6108542232,117824.95914586185,530703.570000085
STR_022,2023-12-14,403068.25,442092.6115523232,117824.95914586185,559917.5706981851
STR_022,2023-12-15,859837.1799999999,871762.6996631514,117824.95914586185,989587.6588090132
STR_022,2023-12-16,705999.8400000001,753220.2631232108,117824.95914586185,871045.2222690727
STR_022,2023-12-17,745643.41,646857.4049559407,117824.95914586185,764682.3641018025
STR_022,2023-12-18,210372.62,390374.6440288089,117824.95914586185,508199.6031746708
STR_022,2023-12-19,435507.08999999997,400552.0303643587,117824.95914586185,518376.98951022053
STR_022,2023-12-20,282007.09,420244.49640287174,117824.95914586185,538069.4555487336
STR_022,2023-12-21,414724.43,469510.2823916544,117824.95914586185,587335.2415375162
STR_022,2023-12-22,688126.47,580860.2003810508,117824.95914586185,698685.1595269127
STR_022,2023-12-23,785257.3200000001,697260.9601921464,117824.95914586185,815085.9193380082
STR_022,2023-12-24,1621359.28,941157.15545902,117824.95914586185,1058982.114604882
STR_022,2023-12-25,828664.4,837582.457440799,117824.95914586185,955407.4165866608
STR_022,2023-12-26,419150.49,430600.8885921006,117824.95914586185,548425.8477379624
STR_022,2023-12-27,387928.19,417385.1271093424,117824.95914586185,535210.0862552042
STR_022,2023-12-28,479391.20999999996,448427.5908713189,117824.95914586185,566252.5500171807
STR_022,2023-12-29,484090.4,537587.7020531764,117824.95914586185,655412.6611990381
STR_022,2023-12-30,819056.24,750127.4375803119,117824.95914586185,867952.3967261738
STR_022,2023-12-31,1697987.1600000001,1170096.3688047002,117824.95914586185,1287921.3279505621
STR_022,2024-01-01,78644.38,148313.39497428303,117824.95914586185,266138.35412014485
STR_022,2024-01-02,235803.83000000002,286957.4231125801,117824.95914586185,404782.38225844194
STR_022,2024-01-03,242959.1,273107.8871244645,117824.95914586185,390932.84627032635
STR_022,2024-01-04,333168.03,323993.4502694858,117824.95914586185,441818.4094153477
STR_022,2024-01-05,366082.28,375905.9761568135,117824.95914586185,493730.93530267535
STR_022,2024-01-06,445521.2,492175.8543908033,117824.95914586185,610000.8135366652
STR_022,2024-01-07,243771.11,465526.2117351416,117824.95914586185,583351.1708810034
STR_022,2024-01-08,208724.04,279335.33803441405,117824.95914586185,397160.2971802759
STR_022,2024-01-09,227433.26,266993.39701743895,117824.95914586185,384818.3561633008
STR_022,2024-01-10,191519.43,248010.23520662592,117824.95914586185,365835.1943524878
STR_022,2024-01-11,198499.66,289182.2395930456,117824.95914586185,407007.19873890746
STR_022,2024-01-12,398664.54000000004,348236.03011982207,117824.95914586185,466060.9892656839
STR_022,2024-01-13,450346.77,498780.0712387601,117824.95914586185,616605.0303846219
STR_022,2024-01-14,383916.61,353459.9037057435,117824.95914586185,471284.86285160534
STR_022,2024-01-15,234722.69,310659.549341548,117824.95914586185,428484.50848740985
STR_022,2024-01-16,192539.06,264050.85539464426,117824.95914586185,381875.8145405061
STR_022,2024-01-17,171127.3,247806.81385592034,117824.95914586185,365631.7730017822
STR_022,2024-01-18,268117.17,263449.60504573246,117824.95914586185,381274.5641915943
STR_022,2024-01-19,325571.69,374271.28522830724,117824.95914586185,492096.2443741691
STR_022,2024-01-20,489255.31,458108.10808229144,117824.95914586185,575933.0672281533
STR_022,2024-01-21,398251.76,381496.7888069704,117824.95914586185,499321.74795283226
STR_022,2024-01-22,265587.3,273112.85045331554,117824.95914586185,390937.8095991774
STR_022,2024-01-23,167416.66,267336.58512512426,117824.95914586185,385161.5442709861
STR_022,2024-01-24,265515.65,263620.77017876424,117824.95914586185,381445.7293246261
STR_022,2024-01-25,274231.96,274370.7495100323,117824.95914586185,392195.70865589415
STR_022,2024-01-26,322869.18,314601.6179644137,117824.95914586185,432426.57711027557
STR_022,2024-01-27,359050.80000000005,405202.5296789963,117824.95914586185,523027.48882485816
STR_022,2024-01-28,359230.58,339988.41346707364,117824.95914586185,457813.3726129355
STR_022,2024-01-29,135742.97,192727.78042001027,117824.95914586185,310552.7395658721
STR_022,2024-01-30,275169.15,253247.27181736229,117824.95914586185,371072.23096322414
STR_022,2024-01-31,313520.92,317651.9937551621,117824.95914586185,435476.95290102396
STR_022,2024-02-01,319936.55,267016.2448438505,117824.95914586185,384841.20398971235
STR_022,2024-02-02,346288.01,322445.92534454475,117824.95914586185,440270.8844904066
STR_022,2024-02-03,537582.73,468559.6799586233,117824.95914586185,586384.6391044852
STR_022,2024-02-04,339130.41000000003,329333.6711670348,117824.95914586185,447158.6303128966
STR_022,2024-02-05,123641.31,145490.60174536263,117824.95914586185,263315.5608912245
STR_022,2024-02-06,286325.83999999997,249026.66619786166,117824.95914586185,366851.6253437235
STR_022,2024-02-07,121874.01000000001,244459.98420674694,117824.95914586185,362284.9433526088
STR_022,2024-02-08,276070.18,257650.1701925627,117824.95914586185,375475.12933842454
STR_022,2024-02-09,291177.76,318313.25596726843,117824.95914586185,436138.2151131303
STR_022,2024-02-10,396557.36,421169.22359182226,117824.95914586185,538994.1827376841
STR_022,2024-02-11,326598.2,335214.1660817393,117824.95914586185,453039.12522760115
STR_022,2024-02-12,197989.65999999997,212441.3743679136,117824.95914586185,330266.3335137755
STR_022,2024-02-13,256527.97999999998,229233.8705365687,117824.95914586185,347058.82968243054
STR_022,2024-02-14,194424.91999999998,228545.67723376158,117824.95914586185,346370.63637962344
STR_022,2024-02-15,335436.35,340564.87571108906,117824.95914586185,458389.8348569509
STR_022,2024-02-16,282371.36,333702.9388031695,117824.95914586185,451527.8979490314
STR_022,2024-02-17,407042.83,373870.2175035478,117824.95914586185,491695.17664940964
STR_022,2024-02-18,425875.38,397981.3307693111,117824.95914586185,515806.28991517297
STR_022,2024-02-19,214256.05,256778.69072472272,117824.95914586185,374603.6498705846
STR_022,2024-02-20,160153.12,243528.56677080778,117824.95914586185,361353.52591666963
STR_022,2024-02-21,248897.91,249843.63715660604,117824.95914586185,367668.59630246786
STR_022,2024-02-22,197853.24,238160.66690902985,117824.95914586185,355985.62605489173
STR_022,2024-02-23,326580.82999999996,371201.5543754449,117824.95914586185,489026.51352130674
STR_022,2024-02-24,434948.16000000003,374365.07731722156,117824.95914586185,492190.0364630834
STR_022,2024-02-25,250754.32,382608.5691638402,117824.95914586185,500433.52830970206
STR_022,2024-02-26,221411.09,215592.07313564722,117824.95914586185,333417.0322815091
STR_022,2024-02-27,260394.82,252107.4650379685,117824.95914586185,369932.4241838304
STR_022,2024-02-28,245618.91,246700.9464901521,117824.95914586185,364525.90563601395
STR_022,2024-02-29,321726.31,295628.67651475314,117824.95914586185,413453.635660615
STR_023,2023-12-01,552847.47,495167.90880739747,81819.93929391191,576987.8481013094
STR_023,2023-12-02,624364.23,588156.7681181504,81819.93929391191,669976.7074120623
STR_023,2023-12-03,514527.4,507313.1934905446,81819.93929391191,589133.1327844565
STR_023,2023-12-04,371724.33,344779.29027238913,81819.93929391191,426599.22956630104
STR_023,2023-12-05,387823.56,344266.7653384637,81819.93929391191,426086.7046323756
STR_023,2023-12-06,346557.45,378137.5428798999,81819.93929391191,459957.4821738118
STR_023,2023-12-07,350993.99,387856.12730806024,81819.93929391191,469676.06660197215
STR_023,2023-12-08,527873.02,512632.75201390754,81819.93929391191,594452.6913078194
STR_023,2023-12-09,557371.84,644342.8687187473,81819.93929391191,726162.8080126592
STR_023,2023-12-10,607080.01,625590.5062369016,81819.93929391191,707410.4455308135
STR_023,2023-12-11,342366.8,356065.7901248464,81819.93929391191,437885.7294187583
STR_023,2023-12-12,524077.13,504043.3015334941,81819.93929391191,585863.240827406
STR_023,2023-12-13,405458.58999999997,412376.2140618569,81819.93929391191,494196.1533557688
STR_023,2023-12-14,453832.56,441248.42279850953,81819.93929391191,523068.36209242145
STR_023,2023-12-15,820340.25,787359.808649279,81819.93929391191,869179.7479431909
STR_023,2023-12-16,634993.27,709316.6012253232,81819.93929391191,791136.5405192351
STR_023,2023-12-17,587338.89,540465.0359747718,81819.93929391191,622284.9752686837
STR_023,2023-12-18,427386.26,356182.35014628293,81819.93929391191,438002.28944019484
STR_023,2023-12-19,429462.59,386577.73381703655,81819.93929391191,468397.67311094847
STR_023,2023-12-20,417355.02,367161.7499248425,81819.93929391191,448981.6892187544
STR_023,2023-12-21,470356.44,449042.1910461306,81819.93929391191,530862.1303400425
STR_023,2023-12-22,513633.9,513252.4071633729,81819.93929391191,595072.3464572849
STR_023,2023-12-23,618102.31,625934.5425621164,81819.93929391191,707754.4818560283
STR_023,2023-12-24,1262251.56,927250.2593696148,81819.93929391191,1009070.1986635267
STR_023,2023-12-25,859141.76,814981.3005263151,81819.93929391191,896801.239820227
STR_023,2023-12-26,293586.26,347282.4699223193,81819.93929391191,429102.4092162312
STR_023,2023-12-27,384467.14,389070.7604095963,81819.93929391191,470890.69970350823
STR_023,2023-12-28,443944.55,427138.9487865366,81819.93929391191,508958.8880804485
STR_023,2023-12-29,327858.26,487577.5805827704,81819.93929391191,569397.5198766823
STR_023,2023-12-30,698872.76,670304.876937527,81819.93929391191,752124.8162314389
STR_023,2023-12-31,1613268.03,1152493.9089717672,81819.93929391191,1234313.848265679
STR_023,2024-01-01,70477.5,152099.14854764516,81819.93929391191,233919.08784155708
STR_023,2024-01-02,268666.79,267994.66463159124,81819.93929391191,349814.60392550315
STR_023,2024-01-03,242959.94,287077.0908667488,81819.93929391191,368897.03016066074
STR_023,2024-01-04,244433.08,298987.5778404589,81819.93929391191,380807.5171343708
STR_023,2024-01-05,203822.55,340163.26304822846,81819.93929391191,421983.2023421404
STR_023,2024-01-06,371921.25,387823.0796013503,81819.93929391191,469643.0188952622
STR_023,2024-01-07,274006.64,327172.4533709789,81819.93929391191,408992.3926648908
STR_023,2024-01-08,204478.95,257343.27700633323,81819.93929391191,339163.21630024514
STR_023,2024-01-09,224300.79,266287.9952349318,81819.93929391191,348107.93452884373
STR_023,2024-01-10,226029.9,283695.7711489211,81819.93929391191,365515.710442833
STR_023,2024-01-11,288240.23,277968.2672103382,81819.93929391191,359788.2065042501
STR_023,2024-01-12,331521.93,369173.4805048787,81819.93929391191,450993.4197987906
STR_023,2024-01-13,440834.65,482180.02635554376,81819.93929391191,563999.9656494557
STR_023,2024-01-14,313200.43,349273.8219170504,81819.93929391191,431093.7612109623
STR_023,2024-01-15,311646.26,318462.0304022508,81819.93929391191,400281.96969616273
STR_023,2024-01-16,277690.70999999996,279189.19707515166,81819.93929391191,361009.1363690636
STR_023,2024-01-17,235836.03,237422.9921145,81819.93929391191,319242.93140841194
STR_023,2024-01-18,231853.27000000002,288426.82451761706,81819.93929391191,370246.763811529
STR_023,2024-01-19,317100.77,318664.38627257437,81819.93929391191,400484.3255664863
STR_023,2024-01-20,377516.07,405603.1943081074,81819.93929391191,487423.13360201934
STR_023,2024-01-21,312029.71,311709.0077767726,81819.93929391191,393528.9470706845
STR_023,2024-01-22,234524.22,246186.06721627773,81819.93929391191,328006.0065101896
STR_023,2024-01-23,221038.86,223278.11069290573,81819.93929391191,305098.04998681764
STR_023,2024-01-24,285400.51,250477.66308580557,81819.93929391191,332297.6023797175
STR_023,2024-01-25,233771.62,253697.549007415,81819.93929391191,335517.48830132687
STR_023,2024-01-26,296458.25,295246.7815672734,81819.93929391191,377066.72086118534
STR_023,2024-01-27,398418.27,414310.31627005665,81819.93929391191,496130.25556396856
STR_023,2024-01-28,385340.72,385137.3887605442,81819.93929391191,466957.3280544561
STR_023,2024-01-29,247463.91999999998,191123.9902253096,81819.93929391191,272943.92951922154
STR_023,2024-01-30,180583.06,221011.24619476227,81819.93929391191,302831.1854886742
STR_023,2024-01-31,254425.13999999998,283976.4839571284,81819.93929391191,365796.42325104034
STR_023,2024-02-01,292879.18,256702.0018518265,81819.93929391191,338521.9411457384
STR_023,2024-02-02,339122.42,302153.98637348425,81819.93929391191,383973.92566739616
STR_023,2024-02-03,418570.73,419888.363979924,81819.93929391191,501708.3032738359
STR_023,2024-02-04,416234.73,392045.046733975,81819.93929391191,473864.9860278869
STR_023,2024-02-05,124812.13,152711.60339867126,81819.93929391191,234531.54269258317
STR_023,2024-02-06,225992.59,230414.03601401398,81819.93929391191,312233.9753079259
STR_023,2024-02-07,268743.53,233961.94835050515,81819.93929391191,315781.88764441706
STR_023,2024-02-08,281744.3,260664.13463704084,81819.93929391191,342484.07393095276
STR_023,2024-02-09,298463.15,306239.071565014,81819.93929391191,388059.01085892593
STR_023,2024-02-10,396331.63999999996,460699.32039070706,81819.93929391191,542519.259684619
STR_023,2024-02-11,370634.6,371451.39365504606,81819.93929391191,453271.332948958
STR_023,2024-02-12,231284.06,235983.28027966918,81819.93929391191,317803.2195735811
STR_023,2024-02-13,239125.43,232218.72007584735,81819.93929391191,314038.65936975926
STR_023,2024-02-14,230468.07,207987.99766333675,81819.93929391191,289807.93695724866
STR_023,2024-02-15,336304.6,345635.6661482454,81819.93929391191,427455.6054421573
STR_023,2024-02-16,309115.07,322715.6789583674,81819.93929391191,404535.6182522793
STR_023,2024-02-17,321919.99,374618.06987479917,81819.93929391191,456438.0091687111
STR_023,2024-02-18,342329.85,354183.2955644882,81819.93929391191,436003.23485840013
STR_023,2024-02-19,182090.27,219355.4586379331,81819.93929391191,301175.39793184504
STR_023,2024-02-20,257091.39,249901.49705304555,81819.93929391191,331721.43634695746
STR_023,2024-02-21,302253.66000000003,259380.2703150572,81819.93929391191,341200.2096089691
STR_023,2024-02-22,258795.36,238227.1531873067,81819.93929391191,320047.0924812186
STR_023,2024-02-23,323547.07,313928.42114484834,81819.93929391191,395748.36043876025
STR_023,2024-02-24,476405.1,428532.78498393134,81819.93929391191,510352.72427784326
STR_023,2024-02-25,327816.79,362723.45073742064,81819.93929391191,444543.39003133256
STR_023,2024-02-26,245148.99,210467.60433228992,81819.93929391191,292287.5436262018
STR_023,2024-02-27,263114.29000000004,243263.93814592113,81819.93929391191,325083.877439833
STR_023,2024-02-28,274365.11,272861.82507504185,81819.93929391191,354681.76436895377
STR_023,2024-02-29,313435.87,385271.72580113733,81819.93929391191,467091.66509504925
STR_024,2023-12-01,1013598.96,936642.549019928,279436.81646130583,1216079.3654812337
STR_024,2023-12-02,1660834.7999999998,1431506.4222046097,279436.81646130583,1710943.2386659156
STR_024,2023-12-03,1286825.03,1130161.6921329089,279436.81646130583,1409598.5085942147
STR_024,2023-12-04,659756.1,632714.1749025825,279436.81646130583,912150.9913638884
STR_024,2023-12-05,776217.46,690048.8220474952,279436.81646130583,969485.638508801
STR_024,2023-12-06,849508.47,738422.5672459027,279436.81646130583,1017859.3837072086
STR_024,2023-12-07,830070.3,784268.3828867701,279436.81646130583,1063705.1993480758
STR_024,2023-12-08,1241790.66,1033636.9839560473,279436.81646130583,1313073.8004173532
STR_024,2023-12-09,1488889.0699999998,1518532.9213867066,279436.81646130583,1797969.7378480125
STR_024,2023-12-10,1336940.98,1171111.1529163255,279436.81646130583,1450547.9693776313
STR_024,2023-12-11,528041.5,700278.4520660541,279436.81646130583,979715.2685273599
STR_024,2023-12-12,1079707.66,935525.9256906658,279436.81646130583,1214962.7421519717
STR_024,2023-12-13,722217.6,760913.9311303024,279436.81646130583,1040350.7475916082
STR_024,2023-12-14,902375.59,802500.1613554861,279436.81646130583,1081936.977816792
STR_024,2023-12-15,1493704.0699999998,1491562.0016926266,279436.81646130583,1770998.8181539325
STR_024,2023-12-16,1702690.25,1513050.2393446923,279436.81646130583,1792487.0558059982
STR_024,2023-12-17,1237929.24,1379805.1736154843,279436.81646130583,1659241.99007679
STR_024,2023-12-18,677443.81,695557.2753213188,279436.81646130583,974994.0917826246
STR_024,2023-12-19,589361.77,734534.9745414243,279436.81646130583,1013971.7910027301
STR_024,2023-12-20,823626.0900000001,743800.1164503013,279436.81646130583,1023236.9329116071
STR_024,2023-12-21,861711.33,818929.7346618396,279436.81646130583,1098366.5511231455
STR_024,2023-12-22,1358715.14,1090037.6005053087,279436.81646130583,1369474.4169666145
STR_024,2023-12-23,1276784.43,1460787.1084922806,279436.81646130583,1740223.9249535864
STR_024,2023-12-24,3058424.87,1392565.994051981,279436.81646130583,1672002.8105132869
STR_024,2023-12-25,1331375.77,1212051.588903942,279436.81646130583,1491488.4053652477
STR_024,2023-12-26,734346.66,726737.9462888053,279436.81646130583,1006174.7627501112
STR_024,2023-12-27,843761.87,821064.9281480521,279436.81646130583,1100501.7446093578
STR_024,2023-12-28,1031363.48,871254.2810563751,279436.81646130583,1150691.0975176808
STR_024,2023-12-29,1223301.4000000001,1078785.5316883354,279436.81646130583,1358222.3481496412
STR_024,2023-12-30,896229.53,1460787.1084922806,279436.81646130583,1740223.9249535864
STR_024,2023-12-31,2534599.3200000003,1548155.5312666479,279436.81646130583,1827592.3477279537
STR_024,2024-01-01,144630.45,216904.96451078937,279436.81646130583,496341.7809720952
STR_024,2024-01-02,444554.99,499278.83258890203,279436.81646130583,778715.6490502078
STR_024,2024-01-03,425243.59,442015.9257099932,279436.81646130583,721452.742171299
STR_024,2024-01-04,485550.25,432204.8031520648,279436.81646130583,711641.6196133706
STR_024,2024-01-05,596850.51,679409.4156474911,279436.81646130583,958846.232108797
STR_024,2024-01-06,905402.85,909941.9879807822,279436.81646130583,1189378.8044420881
STR_024,2024-01-07,759815.59,756225.3673595496,279436.81646130583,1035662.1838208555
STR_024,2024-01-08,383927.20999999996,467366.1004885197,279436.81646130583,746802.9169498256
STR_024,2024-01-09,515012.84,431015.46970142453,279436.81646130583,710452.2861627303
STR_024,2024-01-10,347404.02,445618.6781239444,279436.81646130583,725055.4945852503
STR_024,2024-01-11,568028.0800000001,511674.1816731303,279436.81646130583,791110.9981344361
STR_024,2024-01-12,777850.9400000001,704571.59857759,279436.81646130583,984008.4150388958
STR_024,2024-01-13,669947.11,822116.6047095206,279436.81646130583,1101553.4211708265
STR_024,2024-01-14,658380.81,795136.111082812,279436.81646130583,1074572.927544118
STR_024,2024-01-15,565289.03,505150.48013980704,279436.81646130583,784587.2966011129
STR_024,2024-01-16,485552.33,505485.04436275805,279436.81646130583,784921.8608240639
STR_024,2024-01-17,543298.86,512898.1375018571,279436.81646130583,792334.953963163
STR_024,2024-01-18,546344.79,503434.22495669604,279436.81646130583,782871.0414180019
STR_024,2024-01-19,719953.4199999999,689731.0401384254,279436.81646130583,969167.8565997313
STR_024,2024-01-20,810427.99,818787.0259311985,279436.81646130583,1098223.8423925042
STR_024,2024-01-21,780217.22,706121.9673354591,279436.81646130583,985558.7837967649
STR_024,2024-01-22,440014.32999999996,433760.3335829885,279436.81646130583,713197.1500442943
STR_024,2024-01-23,494082.99,523363.0378805202,279436.81646130583,802799.854341826
STR_024,2024-01-24,513037.76,495639.99153894145,279436.81646130583,775076.8080002472
STR_024,2024-01-25,496898.17,503224.1409264419,279436.81646130583,782660.9573877477
STR_024,2024-01-26,617582.1,585293.1122889592,279436.81646130583,864729.928750265
STR_024,2024-01-27,805556.91,835996.4358369649,279436.81646130583,1115433.2522982708
STR_024,2024-01-28,695275.3,744373.6620362288,279436.81646130583,1023810.4784975346
STR_024,2024-01-29,317940.4,396771.71680201404,279436.81646130583,676208.5332633199
STR_024,2024-01-30,468930.44999999995,459694.9745985401,279436.81646130583,739131.791059846
STR_024,2024-01-31,760644.34,668127.3054584692,279436.81646130583,947564.121919775
STR_024,2024-02-01,507198.61,547205.8636893741,279436.81646130583,826642.6801506799
STR_024,2024-02-02,770799.53,713966.4597911945,279436.81646130583,993403.2762525004
STR_024,2024-02-03,1000870.3200000001,915083.3980682971,279436.81646130583,1194520.2145296028
STR_024,2024-02-04,624767.33,664988.566478408,279436.81646130583,944425.3829397139
STR_024,2024-02-05,284091.28,247141.40435067433,279436.81646130583,526578.2208119802
STR_024,2024-02-06,352489.69,387623.3477192055,279436.81646130583,667060.1641805114
STR_024,2024-02-07,478438.75,459640.4351621669,279436.81646130583,739077.2516234727
